Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
11-15	grynaeus_1533_v1_1_0215.png	1000	1485	295	964	601	90
11-5	grynaeus_1533_v1_1_0212.png	1000	1485	59	401	597	71
10-25	grynaeus_1533_v1_1_0156.png	1000	1485	60	847	607	76
10-41	grynaeus_1533_v1_1_0166.png	1000	1485	47	178	602	123
5-19	grynaeus_1533_v1_1_0076.png	1000	1485	104	734	607	75
10-31	grynaeus_1533_v1_1_0160.png	1000	1485	68	962	600	98
10-74_2	grynaeus_1533_v1_1_0184.png	1000	1485	51	164	173	44
1-11	grynaeus_1533_v1_1_0019.png	1000	1485	229	1049	607	65
10-61	grynaeus_1533_v1_1_0177.png	1000	1485	282	406	611	72
10-12	grynaeus_1533_v1_1_0150.png	1000	1485	57	302	545	69
10-84	grynaeus_1533_v1_1_0187.png	1000	1485	277	837	609	127
6-4	grynaeus_1533_v1_1_0083.png	1000	1485	265	860	612	91
13-2	grynaeus_1533_v1_1_0253.png	1000	1485	303	452	601	102
9-23	grynaeus_1533_v1_1_0139.png	1000	1485	276	488	473	101
3-29	grynaeus_1533_v1_1_0054.png	1000	1485	98	596	601	68
10-104	grynaeus_1533_v1_1_0201.png	1000	1485	297	352	601	62
9-1	grynaeus_1533_v1_1_0130.png	1000	1485	65	290	601	161
